id,date,likes,retweets,text,year,month,day
675111733061664769,2015-12-11 00:35:54+00:00,0,1,"Retweet: Opportunity: PhD Student Position, Economics of Science, EPFL https://t.co/wEIXTPzYF8 #oceans",2015,December,Friday
675008625883013121,2015-12-10 17:46:12+00:00,1,0,Job: PhD-position in Economics: Umea University (Sweden) https://t.co/Hct2uLB5J2,2015,December,Thursday
674968562008776705,2015-12-10 15:07:00+00:00,2,2,"Opportunity: PhD Student Position, Economics of Science, EPFL https://t.co/wEIXTPzYF8 #oceans https://t.co/QXhGDoy64E",2015,December,Thursday
674967172171501568,2015-12-10 15:01:28+00:00,0,0,"Opportunity: PhD Student Position, Economics of Science, EPFL: Ocean Leadership ~
The Chair of Innovation and ... https://t.co/YlppN3fBYx",2015,December,Thursday
664902503604101120,2015-11-12 20:28:04+00:00,0,0,"PhD Position in HRM/OB (Business Administration)Leiden Law School, Institute of Tax Law and Economics, vacancy... https://t.co/4L3SUWdLhx",2015,November,Thursday
658694658260905984,2015-10-26 17:20:19+00:00,0,0,#CfA: PhD position #economics #history #LatinAmerica #Latam #AmericaLatina @UNIGEnews @unige_en https://t.co/l6QxEB9nDl,2015,October,Monday
658601908396015616,2015-10-26 11:11:45+00:00,1,1,PhD Position in Health Economics / Health System Research @SwissTPH @INDEPTHNetwork https://t.co/j57s4TNWZC,2015,October,Monday
657505177243553792,2015-10-23 10:33:44+00:00,0,1,"Job: PhD Position in Quantitative Dynamic Macroeconomics: Faculty of Economics and Management Science, Leipzig... https://t.co/KASbHUI30F",2015,October,Friday
656112306242260992,2015-10-19 14:18:58+00:00,0,1,Job: PhD Position in Economics of Innovation at the EPFL: Ecole Polytechnique Federale de Lausanne (Switzerland) http://t.co/jL9Qwjtao5,2015,October,Monday
649253209295482880,2015-09-30 16:03:22+00:00,0,0,Great opportunity for Masters students interested in continuing for a PhD in a top department: https://t.co/hi0pEy92Fu,2015,September,Wednesday
649151278044479488,2015-09-30 09:18:19+00:00,0,0,"PhD Position in Business Administration: Leiden Law School, the Institute of Tax Law and Economics, the Depart... http://t.co/4XMYCyzEHf",2015,September,Wednesday
649078366277009408,2015-09-30 04:28:36+00:00,1,3,"#vacature PhD Position in Business Administration: Leiden Law School, Institute of Tax Law and Econ... http://t.co/PFKo8ZgXtk #werkenbij",2015,September,Wednesday
645888122224414720,2015-09-21 09:11:43+00:00,0,1,"Job: PhD position: Department of Economics, University of St. Gallen (Switzerland) http://t.co/RaLRzHMCC3",2015,September,Monday
643806148550901760,2015-09-15 15:18:41+00:00,0,0,"PhD Position in Tourism Economics at the University of Stavanger, Norway - http://t.co/fmjYnBcnCH",2015,September,Tuesday
643797758235791360,2015-09-15 14:45:21+00:00,0,0,"PhD Position in Energy Economics at the at the University of Bergen, Norway - http://t.co/N8rwTbzIkw",2015,September,Tuesday
641897218597912576,2015-09-10 08:53:17+00:00,0,0,"PhD position in Economics at the KULeuven, Belgium - http://t.co/MzefwkhuaQ",2015,September,Thursday
641551234613166080,2015-09-09 09:58:28+00:00,2,2,Program: PhD Position / Research Assistant in Development Economics:  http://t.co/XS8MzGatw3,2015,September,Wednesday
641530392294617088,2015-09-09 08:35:39+00:00,0,0,"PhD Position at the Department of Economics, University of Copenhagen (UCPH), Denmark - http://t.co/1XckX8THyf",2015,September,Wednesday
640840293001097216,2015-09-07 10:53:26+00:00,0,0,"PhD Position in Economics and Finance at the Bocconi University of Milan, Italy - http://t.co/rjXs2m1BYc",2015,September,Monday
638759335393406976,2015-09-01 17:04:27+00:00,0,0,"PhD Position in Economics at the KU Leuven, Belgium - http://t.co/p6yDx2hVzx",2015,September,Tuesday
637168802094956544,2015-08-28 07:44:15+00:00,0,0,"PhD position in Economics, University of Bergen, Norway http://t.co/XDd48yta42",2015,August,Friday
636855527612547072,2015-08-27 10:59:24+00:00,0,3,"Apply for a #PhD position(s) in #fisheries #economics and game theory, Helsinki Finland: http://t.co/cwdonlv2xz",2015,August,Thursday
635910883948949504,2015-08-24 20:25:44+00:00,0,0,"Anyone in economics looking for a PhD position? Lappeenranta University of Technology, LUT https://t.co/6qt4O5xwjc",2015,August,Monday
635093933694058496,2015-08-22 14:19:27+00:00,0,0,"PhD position in Economics at the University of Bergen, Norway - http://t.co/USmlgYh8CE",2015,August,Saturday
625655041412599808,2015-07-27 13:12:40+00:00,0,0,PhD position - Pension finance School of Business and Economics: Location: Maastricht Ade... http://t.co/ldT5TMtn9J #jobsearch #dts #job,2015,July,Monday
625610671908982784,2015-07-27 10:16:22+00:00,1,1,Vacature: PhD position - Pension finance School of Business and Economics: ... http://t.co/UTMjLDk54A #JouwBaan #vacature,2015,July,Monday
625603941116481536,2015-07-27 09:49:37+00:00,0,0,"Gezocht: PhD position - Pension finance School of Business and Economics: Provincie: Limburg,… http://t.co/D7zx9kNEl8 #vacature #onderwijs",2015,July,Monday
625603814884638720,2015-07-27 09:49:07+00:00,0,0,PhD position - Pension finance School of Business and Economics http://t.co/zjIMMjFtS7,2015,July,Monday
623830126837411840,2015-07-22 12:21:07+00:00,0,1,"Job: PhD position - Pension finance School of Business and Economics: Finance Department, School of Business a... http://t.co/Gi2g0idf1H",2015,July,Wednesday
623458424936890369,2015-07-21 11:44:06+00:00,0,0,"PhD position
The Finance Department, School of Business and Economics, Maastricht University is looking for a ... http://t.co/z6rCAy7qH2",2015,July,Tuesday
623454332273299456,2015-07-21 11:27:50+00:00,0,0,"AcademicTransfer: PhD position
The Finance Department, School of Business and Economics, Maas... http://t.co/R1ZasRKQbc #university #job",2015,July,Tuesday
623444454314217472,2015-07-21 10:48:35+00:00,0,0,"PhD position
The Finance Department, School of Business and Economics, Maastricht University is look... http://t.co/61B6oEx1e7 @maastrichtu",2015,July,Tuesday
623039661523406848,2015-07-20 08:00:05+00:00,0,1,Looking for a PhD position? Interested in #aquaculture #governance and economics? Apply here! @OpenChannelsOrg http://t.co/9rUQSVIHIF,2015,July,Monday
620917776878669824,2015-07-14 11:28:28+00:00,0,0,PhD position in Secure Management Platform for Shared Process Resources: Resource efficiency offers major econ... http://t.co/VUaXUR2han,2015,July,Tuesday
618436455967399937,2015-07-07 15:08:35+00:00,1,5,PhD position available on philanthropy at the School of Business and Economics at Maastricht University https://t.co/mmbk3LqiAN,2015,July,Tuesday
613093026714550272,2015-06-22 21:15:42+00:00,1,0,PhD Position in behavioral economics * http://t.co/TuTy3B686V * Lugar: Zurich #empleo #trabajo #suiza,2015,June,Monday
612936129273307136,2015-06-22 10:52:15+00:00,0,0,phd position in #arctic marine ecology available @UiTromso with the amazing Prof Bodil Bluhm: http://t.co/MvtGtL2pC0,2015,June,Monday
612340547852836864,2015-06-20 19:25:38+00:00,0,0,"Jun 20, PhD Position in Economics, University of Lugano – Switzerland http://t.co/wDcW7CO50i",2015,June,Saturday
609249038249127936,2015-06-12 06:41:04+00:00,0,0,There’s a vacant 3-year PhD-position in Forest economics and management at the Department of Ecology and Natural... http://t.co/gvmU540YMI,2015,June,Friday
608734082248232960,2015-06-10 20:34:49+00:00,0,5,3-year PhD-position in Forest economics and management http://t.co/HRrW5slShe,2015,June,Wednesday
608472207363321856,2015-06-10 03:14:13+00:00,0,0,PhD opportunity in forest economics and management at the Department of Ecology and Natural Resource… http://t.co/F5EGb62YTm #job #forestry,2015,June,Wednesday
608377664982892544,2015-06-09 20:58:33+00:00,0,3,PhD position. http://t.co/NLf6S1EGFa #MarineBiology #Ecology #SeaIce #Arctic. Collaboration between @UiTromso and @UNISvalbard,2015,June,Tuesday
608229259014995968,2015-06-09 11:08:50+00:00,0,0,PhD opportunity in forest economics and management at the Department of Ecology and Natural Resource… http://t.co/22dLWt707v #job #forestry,2015,June,Tuesday
605417399580561408,2015-06-01 16:55:30+00:00,0,1,PhD-position within “Forest economics and management”-Norway-Norwegian University of Life Sciences #molecularbiolog http://t.co/6gxJ3yS4rK,2015,June,Monday
605417394232786944,2015-06-01 16:55:29+00:00,0,0,PhD-position within “Forest economics and management”-Norway-Norwegian University of Life Sciences #biochemistryjobs http://t.co/AQCEnrxZ82,2015,June,Monday
605311684400586752,2015-06-01 09:55:26+00:00,0,0,PhD-position within “Forest economics and management” - Norway - Norwegian University of Life Sciences #biologyjobs http://t.co/HqYwl4relg,2015,June,Monday
605082896462848000,2015-05-31 18:46:19+00:00,0,0,"RT @barisgencbaykan PhD position in economics, #environmental and resource economics https://t.co/aXozdyASLT http://t.co/CILtwtVEBd",2015,May,Sunday
605076764243718144,2015-05-31 18:21:57+00:00,0,1,"PhD position in economics, #environmental and resource economics https://t.co/JEVMqICEXR",2015,May,Sunday
601045733601517568,2015-05-20 15:24:04+00:00,0,0,"Job: PhD position in economics, environmental and resource economics: Umeå School of Business and Economics, U... http://t.co/aA3u2tCNcb",2015,May,Wednesday
600986658050220033,2015-05-20 11:29:19+00:00,2,1,"PhD position in economics, environmental and resource economics: Centre for Environmental and Resou... http://t.co/xlG00Ef3ug #jobsearch",2015,May,Wednesday
600284035097722881,2015-05-18 12:57:21+00:00,0,0,ETH Zürich (CH): PhD Position in behavioral economics http://t.co/20H9ZuJBgo #Stellenangebot,2015,May,Monday
600234233441824768,2015-05-18 09:39:27+00:00,0,1,Job: PhD Position in behavioral economics: Singapore-ETH Centre (SEC) (Singapore) http://t.co/fCe2Is4uRO,2015,May,Monday
598164632725946368,2015-05-12 16:35:36+00:00,1,0,#WWJobs PhD Position in behavioral economics: Country: SWITZERLAND - Download date: 2015 05 12 18:33 - Post date:… http://t.co/bN5n3c0bdd,2015,May,Tuesday
598142446204297217,2015-05-12 15:07:26+00:00,0,0,"PhD position in Management at Nova School of Business and Economics (Lisbon), Portugal - http://t.co/YB8pbhO5eK",2015,May,Tuesday
597556212318666754,2015-05-11 00:17:57+00:00,2,0,"PhD Position in behavioral economics at @ETH_en 
https://t.co/nO8LZpyHpe #Jobs #Indeed",2015,May,Monday
594213639952928768,2015-05-01 18:55:46+00:00,0,0,"PhD position in fisheries management in Biosciences, Fishery and Economics
UiT The Arctic University of Norway --... http://t.co/58UYmI6Bzx",2015,May,Friday
591484410815361024,2015-04-24 06:10:47+00:00,0,16,PhD position in statistical marine ecology at The Arctic University of Norway http://t.co/jBDkS6pvfn,2015,April,Friday
591311632766230528,2015-04-23 18:44:13+00:00,0,0,Phd position in statistical ecology at the Arctic University of Norway. http://t.co/qbwfn0eMDL,2015,April,Thursday
590633334130212865,2015-04-21 21:48:54+00:00,0,0,"3 puestos DE TRABAJO en Noruega: 

Three positions in statistical/quantitative ecology (1 PhD, 1 post-doc, and 1... http://t.co/xn1YVpMZLe",2015,April,Tuesday
590537100535197696,2015-04-21 15:26:31+00:00,0,0,"PhD position in statistical ecology at The faculty of Biosciences, Fishery and Economics. UiT Arctic Univ. of Norway. http://t.co/D2NUp5t7ds",2015,April,Tuesday
590500110150279168,2015-04-21 12:59:31+00:00,1,12,"PhD, PDF, researcher positions in statistic/quant ecology at Dept Arctic and Marine Biology Univf Tromsø, Norway
http://t.co/CoRW2PRqu2",2015,April,Tuesday
590483456536227842,2015-04-21 11:53:21+00:00,0,0,PhD position in statistical ecology. Norway. http://t.co/blIx2XPzpF,2015,April,Tuesday
589828827641090049,2015-04-19 16:32:05+00:00,0,1,Job: PhD Position in Economics: University of Osnabrueck (Germany) http://t.co/g6uAipQNA7,2015,April,Sunday
582500015286804481,2015-03-30 11:10:00+00:00,0,0,Job: Ph.D. Position in Macroeconomics: Department of Economics - University of Konstanz (Germany) http://t.co/8geu7Q0vcL,2015,March,Monday
578718358301888512,2015-03-20 00:43:03+00:00,0,1,"RT @suzie_birch: PhD position in #Arctic #benthic #ecology at the Arctic University of Norway, deadline 7 April: http://t.co/wSlaDDKJV8",2015,March,Friday
577768651303997440,2015-03-17 09:49:15+00:00,2,6,"RT @suzie_birch: PhD position in #Arctic #benthic #ecology at the Arctic University of Norway, deadline 7 April: http://t.co/wSlaDDKJV8",2015,March,Tuesday
577452739430465536,2015-03-16 12:53:56+00:00,1,0,Job: Ph.D. Position in Economics: (Germany) http://t.co/cr17B9hu7w,2015,March,Monday
576473630974033920,2015-03-13 20:03:18+00:00,0,1,"PhD position in #Arctic #benthic #ecology at the Arctic University of Norway, deadline 7 April: http://t.co/bUNHO7fc12",2015,March,Friday
571214422598938624,2015-02-27 07:45:05+00:00,0,0,Open #PhDPosition @UniBonn Modelling econ and environ effects of trade in #global #bioeconomy http://t.co/jQH0HnsfHL http://t.co/5vbHtxh6WS,2015,February,Friday
567610972882604032,2015-02-17 09:06:16+00:00,2,4,PhD position available at @UiTromso on #Arctic benthic ecology: http://t.co/ycvfiBYIh6,2015,February,Tuesday
565158994579574784,2015-02-10 14:42:59+00:00,1,1,#phd position in #Arctic benthic #ecology @UiTromso http://t.co/PC5HKhMyLN,2015,February,Tuesday
560446012863823874,2015-01-28 14:35:16+00:00,0,0,"#job PhD Position available in Forest Economics

Employer: #JOBSearch

Job Type: Entry-level Graduate

Locatio http://t.co/SuzCi0CYtO",2015,January,Wednesday
559989406887858176,2015-01-27 08:20:53+00:00,0,0,"#job PhD Position available in Forest Economics

Employer: #JOBSearch

Job Type: Entry-level &amp; Graduate

Locatio... http://t.co/SuzCi0CYtO",2015,January,Tuesday
559803562574618624,2015-01-26 20:02:24+00:00,0,0,"[ECOLOG-L] PhD Position available in Forest Economics, UW-Madison http://t.co/A6m0471Azj",2015,January,Monday
558245164897280000,2015-01-22 12:49:53+00:00,0,0,"Apply for PhD position,Econometrics, Finance &amp; Monetary Economics @umsbe Maastricht University SBE #vacancy #GSBE http://t.co/dKGtBBF7cP",2015,January,Thursday
558148565868900352,2015-01-22 06:26:02+00:00,0,0,#PhD Position in Financial Management http://t.co/RSRdrnInzU #belgium #business #economics #finance #international,2015,January,Thursday
557488826621251584,2015-01-20 10:44:28+00:00,0,2,Job: PhD position in economics of education at Maastricht University: Graduate School of Business and Economic... http://t.co/G1qg4J8Qze,2015,January,Tuesday
553554384869949440,2015-01-09 14:10:24+00:00,0,0,"PhD position in Management or Economics:
The organisation The Faculté de Gestion, Economie et Sciences (FGES) is... http://t.co/cC6tX64xdn",2015,January,Friday
551140750239346688,2015-01-02 22:19:29+00:00,0,0,"#EUjobs - PhD position in marin bioprospecting at The faculty of Biosciences, Fishery and Economics http://t.co/0YAR6iwJ4Y #ResearchJobs",2015,January,Friday
